LotID,Agency,Area,Development,LotType,OBJECTID,LU_DESC,LU_TEXT,LU_DT_DESC,GPR,GPR_NUM,WHI_Q_MX,GPR_B_MN,REGION_N,PLN_AREA_N,SUBZONE_NO,SUBZONE_N,CREATE_BY,CREATE_DT,LST_MDF_BY,LST_MDF_DT,SYSTEM_ID,SHAPE_Length,SHAPE_Area,n_lots,Latitude,Longitude,nearest_temperature_station,nearest_rainfall_station,nearest_windspeed_station,nearest_weatherforecast_station
HE12,HDB,,BLK 78/81 REDHILL LANE,C,90874.0,COMMERCIAL & RESIDENTIAL,,COMMERCIAL & RESIDENTIAL - PUBLIC HOUSING,EVA,,,,CENTRAL REGION,BUKIT MERAH,3.0,REDHILL,AHMAD BIN SARIM,1344014683000.0,Ahmad Bin Sarim,1571069999000.0,180718-98057,420.5123680652922,11563.826062126098,91.0,1.288210023,103.8186506,S115,S115,S115,Pulau Tekong
HE17,HDB,,BLK 93/96 HENDERSON RD,C,90985.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,4.0,4.0,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,AHMAD BIN SARIM,1346771987000.0,Ahmad Bin Sarim,1571072063000.0,180718-98215,1156.8192088340588,48281.16041407299,102.33333333333331,1.286423061,103.8203888,S115,S115,S115,Pulau Tekong
HE19,HDB,,ALEXANDRA RD,C,33636.0,CIVIC & COMMUNITY INSTITUTION, ,OTHER CIVIC & COMMUNITY INSTITUTION,EVA,,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,"LIM PEI JUAN, TRACY",1189576607000.0,Ahmad Bin Sarim,1571069742000.0,180718-37086,221.58516664894364,2903.580259804034,64.0,1.290540619,103.8209851,S115,S115,S115,Pulau Tekong
HE24,HDB,,BLK 116 BUKIT MERAH VIEW,C,33541.0,COMMERCIAL & RESIDENTIAL, ,COMMERCIAL & RESIDENTIAL - PUBLIC HOUSING,EVA,,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,"LIM PEI JUAN, TRACY",1189576564000.0,Ahmad Bin Sarim,1571069985000.0,180718-36990,625.340304265997,21335.90719446404,36.0,1.284668093,103.8209853,S115,S115,S115,Pulau Tekong
HE3,HDB,,BLK 116/117 BUKIT MERAH VIEW,C,33541.0,COMMERCIAL & RESIDENTIAL, ,COMMERCIAL & RESIDENTIAL - PUBLIC HOUSING,EVA,,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,"LIM PEI JUAN, TRACY",1189576564000.0,Ahmad Bin Sarim,1571069985000.0,180718-36990,625.340304265997,21335.90719446404,127.0,1.284719003,103.8217117,S115,S115,S115,Pulau Tekong
HE4,HDB,,BLK 121/122 & 127 BUKIT MERAH VIEW,C,33536.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,"LIM PEI JUAN, TRACY",1189576562000.0,Ahmad Bin Sarim,1571071630000.0,180718-36985,1086.6607402981754,53690.515121547,87.0,1.283470913,103.8227829,S115,S115,S115,Pulau Tekong
HE9,HDB,,BLK 118/119 BUKIT MERAH VIEW,C,33558.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,CENTRAL REGION,BUKIT MERAH,8.0,HENDERSON HILL,"LIM PEI JUAN, TRACY",1189576572000.0,Ahmad Bin Sarim,1571071617000.0,180718-37007,831.5783914116998,14512.648600919289,64.0,1.283707366,103.8211938,S115,S115,S115,Pulau Tekong
HG10,HDB,,BLK 101-108 HOUGANG AVENUE 1,C,8265.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1185452697000.0,Rohana Bte Mohd Jailani,1574265907000.0,180718-8608,2490.0128835878563,35097.249815367395,136.0,1.354547713,103.8904836,S115,S115,S115,Tuas
HG11,HDB,,BLK 301-319 HOUGANG AVENUE 5,C,88476.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,LEE LAI FONG,1241527796000.0,Rohana Bte Mohd Jailani,1574266050000.0,180718-95437,4062.260457362128,153216.20685693054,562.0,1.365959085,103.8949804,S115,S115,S115,Tuas
HG12,HDB,,BLK 320-324 HOUGANG AVENUE 5,C,53422.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,"CHAN SI XIAN, SERENE",1191391084000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-57440,3088.572737148921,134315.82607662387,218.3333333333333,1.366695127,103.898161,S115,S115,S115,Tuas
HG13,HDB,,BLK 325/326 HOUGANG AVENUE 7,C,53422.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,"CHAN SI XIAN, SERENE",1191391084000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-57440,3088.572737148921,134315.82607662387,86.0,1.367835186,103.8985638,S115,S115,S115,Tuas
HG14,HDB,,"BLK 327-328,332-334,358-363 HOUGANG AVENUE 5",C,53422.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,"CHAN SI XIAN, SERENE",1191391084000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-57440,3088.572737148921,134315.82607662387,327.0,1.369197833,103.8964277,S115,S115,S115,Tuas
HG15,HDB,,BLK 208-210 HOUGANG STREET 21,C,58097.0,COMMERCIAL & RESIDENTIAL, ,,EVA,,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1193308517000.0,Rohana Bte Mohd Jailani,1574265892000.0,180718-62365,1794.0563614730827,77153.3167296683,114.0,1.358960838,103.8867122,S115,S115,S115,Tuas
HG16,HDB,,BLK 211-212 HOUGANG STREET 21,C,58097.0,COMMERCIAL & RESIDENTIAL, ,,EVA,,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1193308517000.0,Rohana Bte Mohd Jailani,1574265892000.0,180718-62365,1794.0563614730827,77153.3167296683,64.66666666666667,1.359726451,103.8880915,S115,S115,S115,Tuas
HG17,HDB,,BLK 231/233/235/237 HOUGANG STREET 21,C,8153.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1185452550000.0,Rohana Bte Mohd Jailani,1574265905000.0,180718-8493,924.9648511426298,51302.45443610179,191.0,1.357675485,103.8879577,S115,S115,S115,Tuas
HG18,HDB,,BLK 230/232/234/236/238 HOUGANG AVENUE 1,C,8153.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1185452550000.0,Rohana Bte Mohd Jailani,1574265905000.0,180718-8493,924.9648511426298,51302.45443610179,150.0,1.358056283,103.8889504,S115,S115,S115,Tuas
HG19,HDB,,BLK 138-145 LORONG AH SOO,C,57836.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1193308440000.0,Rohana Bte Mohd Jailani,1574265963000.0,180718-62096,1077.4079916930027,53903.42394984995,383.0,1.352785006,103.884153,S115,S115,S115,Tuas
HG1A,HDB,,BLK 470 UPPER SERANGOON CRESCENT,C,29576.0,RESIDENTIAL, ,,3.5,3.5,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,NOR ASHIKIN BINTE ABU BAKAR,1189166368000.0,Rohana Bte Mohd Jailani,1574265932000.0,180718-32744,693.8908847445767,28274.221816977504,492.3333333333333,1.378663847,103.9017851,S115,S115,S115,Tuas
HG1B,HDB,,BLK 475 UPPER SERANGOON CRESCENT,C,92698.0,RESIDENTIAL, ,,3.5,3.5,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,MUHAMMAD AMIRRUDIN BIN ADNAN,1372174345000.0,Rohana Bte Mohd Jailani,1574266051000.0,180718-100270,574.3055101269787,20147.14157927576,659.0,1.375720843,103.9006892,S115,S115,S115,Tuas
HG1C,HDB,,BLK 476 UPP SERANGOON VIEW,C,29575.0,RESIDENTIAL, ,,3.0,3.0,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,NOR ASHIKIN BINTE ABU BAKAR,1189166368000.0,Rohana Bte Mohd Jailani,1574265932000.0,180718-32743,861.0416017164597,32553.796799695305,560.0,1.377389684,103.9036743,S115,S115,S115,Tuas
HG1D,HDB,,BLK 376 HOUGANG ST 32,C,93669.0,RESIDENTIAL, ,PRIVATE HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,MUHAMMAD AMIRRUDIN BIN ADNAN,1377609110000.0,Rohana Bte Mohd Jailani,1574266051000.0,180718-101342,481.6929386562265,13039.65842908564,141.0,1.363743381,103.8941133,S115,S115,S115,Tuas
HG2,HDB,,BLK 15-18 HOUGANG AVE 3,C,87119.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,LEE LAI FONG,1225389968000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-93911,1721.765836103085,92998.7249623396,183.0,1.362916282,103.8920255,S115,S115,S115,Tuas
HG20,HDB,,BLK 128-137 LORONG AH SOO,C,44794.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,8.0,TAI SENG,ZAMRI BIN HASAN,1190720608000.0,Rohana Bte Mohd Jailani,1574265932000.0,180718-48479,1469.6957154360111,81526.25995633313,412.0,1.350283507,103.8864275,S115,S115,S115,Tuas
HG22,HDB,,BLK 154-157 HOUGANG STREET 11,C,60368.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1193309231000.0,Rohana Bte Mohd Jailani,1574266002000.0,180718-64741,650.3499093868551,16514.77966732715,116.0,1.352473457,103.8804324,S115,S115,S115,Tuas
HG23,HDB,,BLK 239-246 HOUGANG STREET 22,C,53423.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,"CHAN SI XIAN, SERENE",1191391088000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-57441,2281.193499399258,80575.75423279496,193.0,1.357512578,103.8915463,S115,S115,S115,Tuas
HG24,HDB,,BLK 247-254 HOUGANG AVENUE 3,C,53423.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,"CHAN SI XIAN, SERENE",1191391088000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-57441,2281.193499399258,80575.75423279496,220.66666666666663,1.359798107,103.8916917,S115,S115,S115,Tuas
HG25,HDB,,BLK 205 HOUGANG STREET 21,C,8165.0,RESIDENTIAL, ,,3.0,3.0,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1185452569000.0,Rohana Bte Mohd Jailani,1574265905000.0,180718-8505,654.905907530732,21690.238496988422,409.6666666666667,1.359827339,103.8868899,S115,S115,S115,Tuas
HG29,HDB,,BLK 351-357 HOUGANG AVENUE 7,C,109488.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,Rohana Bte Mohd Jailani,1552046973000.0,Rohana Bte Mohd Jailani,1574266057000.0,080319-826182560266,979.940064945172,27441.142762845488,159.0,1.372342271,103.8990805,S115,S115,S115,Tuas
HG2A,HDB,,BLK 473 UPP SERANGOON CRESCENT,C,52065.0,RESIDENTIAL, ,,3.5,3.5,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888707000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55918,701.6591843609065,21517.39483465282,305.0,1.376372318,103.9007208,S115,S115,S115,Tuas
HG2B,HDB,,BLK 933 HOUGANG AVENUE 9,C,91504.0,RESIDENTIAL,,PUBLIC HOUSING - NON-LANDED,3.0,3.0,,,NORTH-EAST REGION,HOUGANG,5.0,TRAFALGAR,MUHAMMAD ALI BIN SELAMAT,1354013284000.0,Rohana Bte Mohd Jailani,1574266051000.0,180718-98759,442.7467706601154,12251.389428631905,295.0,1.375529907,103.8824558,S115,S115,S115,Tuas
HG2C,HDB,,BLK 364 / 365 UPP SERANGOON RD,C,52249.0,RESIDENTIAL,,PUBLIC HOUSING - LANDED,3.2,3.2,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,"CHAN SI XIAN, SERENE",1190888767000.0,Rohana Bte Mohd Jailani,1574265946000.0,180718-56106,702.3358593065432,24881.576839034416,382.0,1.37006822,103.8972496,S115,S115,S115,Tuas
HG2D,HDB,,"BLK 581,582 AND 582A BUANGKOK GREEN",C,52195.0,RESIDENTIAL,,,3.0,3.0,,,NORTH-EAST REGION,HOUGANG,5.0,TRAFALGAR,"CHAN SI XIAN, SERENE",1190888747000.0,Rohana Bte Mohd Jailani,1574265946000.0,180718-56050,319.7544158898786,6057.71325823792,28.0,1.379423099,103.8873921,S115,S115,S115,Tuas
HG30,HDB,,BLK 464-468 HOUGANG AVENUE 10,C,52042.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888701000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55895,1811.50545029042,115983.80327034793,430.0,1.373259132,103.8969659,S115,S115,S115,Tuas
HG31,HDB,,BLK 414-416 HOUGANG AVENUE 10,C,52042.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888701000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55895,1811.50545029042,115983.80327034793,42.0,1.375484544,103.8963178,S115,S115,S115,Tuas
HG32,HDB,,BLK 601-608 HOUGANG AVENUE 4,C,60705.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,ZAMRI BIN HASAN,1193309330000.0,Rohana Bte Mohd Jailani,1574266007000.0,180718-65096,2889.905616481032,135010.29292371415,399.0,1.371379058,103.8860602,S115,S115,S115,Tuas
HG33,HDB,,BLK 609-621 HOUGANG AVENUE 8,C,60705.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,ZAMRI BIN HASAN,1193309330000.0,Rohana Bte Mohd Jailani,1574266007000.0,180718-65096,2889.905616481032,135010.29292371415,347.0,1.369567772,103.8843751,S115,S115,S115,Tuas
HG34,HDB,,BLK 622-632 HOUGANG AVENUE 8,C,60705.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,ZAMRI BIN HASAN,1193309330000.0,Rohana Bte Mohd Jailani,1574266007000.0,180718-65096,2889.905616481032,135010.29292371415,257.0,1.369942472,103.8815031,S115,S115,S115,Tuas
HG35,HDB,,"BLK 701-702,707-710 HOUGANG AVENUE 2",C,9140.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,6.0,KOVAN,ZAMRI BIN HASAN,1185416117000.0,Rohana Bte Mohd Jailani,1574265929000.0,180718-9488,1441.1285548545964,66433.8864852666,199.0,1.366489723,103.8889637,S115,S115,S115,Tuas
HG36,HDB,,"BLK 703-706,711-712 HOUGANG AVENUE 2",C,9140.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,6.0,KOVAN,ZAMRI BIN HASAN,1185416117000.0,Rohana Bte Mohd Jailani,1574265929000.0,180718-9488,1441.1285548545964,66433.8864852666,216.0,1.366118548,103.8876039,S115,S115,S115,Tuas
HG37,HDB,,BLKS 501-507 HOUGANG AVENUE 8,C,52104.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1190888717000.0,Rohana Bte Mohd Jailani,1574265945000.0,180718-55958,3622.9256914176726,148083.801001465,202.0,1.373008633,103.8873707,S115,S115,S115,Tuas
HG38,HDB,,"BLK 508-517,520-533 HOUGANG AVENUE 10",C,52104.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1190888717000.0,Rohana Bte Mohd Jailani,1574265945000.0,180718-55958,3622.9256914176726,148083.801001465,943.0,1.372520863,103.8896986,S115,S115,S115,Tuas
HG4,HDB,,BLK 19-23 HOUGANG AVE 3,C,87119.0,RESIDENTIAL, ,Residential - Public Housing - Non-Landed,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,LEE LAI FONG,1225389968000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-93911,1721.765836103085,92998.7249623396,397.0,1.364230425,103.8909834,S115,S115,S115,Tuas
HG41,HDB,,BLK 633-642 & 647-648 HOUGANG AVENUE 8,C,87307.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,LEE LAI FONG,1226397363000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-94151,3771.2729013230232,184497.3484165837,386.0,1.37127612,103.8793501,S115,S115,S115,Tuas
HG42,HDB,,BLK 643-646/649-662/665-667 HOUGANG AVENUE 8,C,87307.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,LEE LAI FONG,1226397363000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-94151,3771.2729013230232,184497.3484165837,501.0,1.374161036,103.8834179,S115,S115,S115,Tuas
HG43,HDB,,BLK 668-680 HOUGANG AVENUE 8,C,87307.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,LEE LAI FONG,1226397363000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-94151,3771.2729013230232,184497.3484165837,391.0,1.372113117,103.8843042,S115,S115,S115,Tuas
HG44,HDB,,BLK 681-684 HOUGANG AVENUES 4/8,C,52088.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1190888713000.0,Rohana Bte Mohd Jailani,1574265945000.0,180718-55942,2924.7537701752144,27982.62715479341,142.0,1.37364879,103.8863297,S115,S115,S115,Tuas
HG45,HDB,,BLK 685-691 HOUGANG STREET 61,C,86210.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,LEE LAI FONG,1222967082000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-92848,2349.680688315042,94309.51385467648,307.3333333333333,1.375903827,103.88613,S115,S115,S115,Tuas
HG46,HDB,,BLK 692-698 HOUGANG STREET 61,C,86210.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,LEE LAI FONG,1222967082000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-92848,2349.680688315042,94309.51385467648,201.0,1.375857848,103.886963,S115,S115,S115,Tuas
HG47,HDB,,BLK 805 HOUGANG CENTRAL,C,52172.0,COMMERCIAL, ,,EVA,,,,NORTH-EAST REGION,HOUGANG,1.0,HOUGANG CENTRAL,"CHAN SI XIAN, SERENE",1190888740000.0,Rohana Bte Mohd Jailani,1574265891000.0,180718-56026,592.3206979420055,17846.74017959478,346.0,1.371184089,103.8939622,S115,S115,S115,Tuas
HG48,HDB,,BLK 417-434 HOUGANG AVE 6/8/10,C,52134.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888726000.0,Rohana Bte Mohd Jailani,1574265945000.0,180718-55988,1312.037517333179,78364.5626298737,607.0,1.37542517,103.8940937,S115,S115,S115,Tuas
HG49,HDB,,BLK 435-458 HOUGANG AVE 6/8,C,52016.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888693000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55868,1745.737998722527,96093.41051133788,766.0,1.378793343,103.8947593,S115,S115,S115,Tuas
HG5,HDB,,BLK 24/25 HOUGANG AVE 3,C,85488.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,2.0,KANGKAR,LEE LAI FONG,1221047263000.0,Rohana Bte Mohd Jailani,1574266049000.0,180718-92029,538.8650502798537,18547.896396198063,149.0,1.365355318,103.8923108,S115,S115,S115,Tuas
HG50,HDB,,BLK 534-545 HOUGANG AVENUE 8,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,413.0,1.377331836,103.8913337,S115,S115,S115,Tuas
HG51,HDB,,BLK 546-555 HOUGANG STREET 51,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,203.0,1.378651048,103.8901131,S115,S115,S115,Tuas
HG52,HDB,,BLK 556-566 HOUGANG STREET 51,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,125.0,1.38028263,103.8897556,S115,S115,S115,Tuas
HG53,HDB,,BLK 830A HOUGANG CENTRAL,C,52006.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,1.0,HOUGANG CENTRAL,"CHAN SI XIAN, SERENE",1190888691000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55858,599.3997896524513,22871.292785895883,136.0,1.370871826,103.8907031,S115,S115,S115,Tuas
HG54,HDB,,BLK 220-222 HOUGANG STREET 21,C,57847.0,RESIDENTIAL, ,,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,7.0,LORONG AH SOO,ZAMRI BIN HASAN,1193308443000.0,Rohana Bte Mohd Jailani,1574265963000.0,180718-62107,610.0359457131841,18778.83681125238,173.66666666666666,1.356644354,103.8843547,S115,S115,S115,Tuas
HG55,HDB,,BLK 814 HOUGANG AVENUE 10,C,52226.0,RESERVE SITE,,,EVA,,,,NORTH-EAST REGION,HOUGANG,1.0,HOUGANG CENTRAL,"CHAN SI XIAN, SERENE",1190888759000.0,Rohana Bte Mohd Jailani,1574265898000.0,180718-56081,367.7114273467783,6411.945798494318,87.0,1.37268343,103.8932122,S115,S115,S115,Tuas
HG56,HDB,,BLK 830-835 HOUGANG CENTRAL,C,52006.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,1.0,HOUGANG CENTRAL,"CHAN SI XIAN, SERENE",1190888691000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55858,599.3997896524513,22871.292785895883,20.0,1.371203251,103.8901223,S115,S115,S115,Tuas
HG60,HDB,,BLK 548A HOUGANG STREET 51,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,328.0,1.379004378,103.8911938,S115,S115,S115,Tuas
HG61,HDB,,BLK 559A HOUGANG STREET 51,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,257.0,1.379654028,103.8891544,S115,S115,S115,Tuas
HG62,HDB,,BLK 566A HOUGANG STREET 51,C,52960.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1191408564000.0,Rohana Bte Mohd Jailani,1574265947000.0,180718-56940,2176.7112214044214,151918.42336353843,304.6666666666667,1.380826996,103.8885596,S115,S115,S115,Tuas
HG64,HDB,,BLK 682-684 HOUGANG STREET 61,C,52088.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,4.0,HOUGANG WEST,"CHAN SI XIAN, SERENE",1190888713000.0,Rohana Bte Mohd Jailani,1574265945000.0,180718-55942,2924.7537701752144,27982.62715479341,69.0,1.374341253,103.8862976,S115,S115,S115,Tuas
HG67,HDB,,"BLK 401-413, 460-463 HOUGANG AVENUE 10",C,52042.0,RESIDENTIAL, ,PUBLIC HOUSING - NON-LANDED,2.8,2.8000000000000003,,,NORTH-EAST REGION,HOUGANG,3.0,HOUGANG EAST,"CHAN SI XIAN, SERENE",1190888701000.0,Rohana Bte Mohd Jailani,1574265944000.0,180718-55895,1811.50545029042,115983.80327034793,699.0,1.374292663,103.8958176,S115,S115,S115,Tuas
